Timestamp,Experiment,Region,Target,Feature_Mask,Status,RMSE,MAE,R2,WMAPE,sMAPE,MDA,Train_Time_Sec,Model
2026-04-01 22:48:28,Exp9_Weather_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,62.7901,33.4077,0.4362,43.9397,48.0187,62.2178,767.94,RandomForest
2026-04-01 23:07:44,Exp10_Weather_WeatherLags_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,61.7625,32.6698,0.4545,42.9691,46.2342,66.8274,63.62,XGBoost
2026-04-01 23:07:44,Exp10_Weather_WeatherLags_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,60.0652,31.7361,0.4841,41.7411,45.6353,67.6201,43.1,LightGBM
2026-04-01 23:07:44,Exp10_Weather_WeatherLags_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,59.5406,30.8948,0.493,40.6346,45.2685,63.2608,79.18,CatBoost
2026-04-01 23:07:44,Exp10_Weather_WeatherLags_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,62.407,33.2309,0.443,43.7072,47.8628,62.2492,958.11,RandomForest
2026-04-01 23:25:09,Exp11_Weather_Grid_Gridlags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,44.4711,24.1995,0.7172,31.8286,38.2571,68.6788,55.07,XGBoost
2026-04-01 23:25:09,Exp11_Weather_Grid_Gridlags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,43.1691,23.7999,0.7335,31.3029,37.958,69.3798,38.36,LightGBM
2026-04-01 23:25:09,Exp11_Weather_Grid_Gridlags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,42.062,23.2807,0.747,30.6201,37.3093,69.8227,72.78,CatBoost
2026-04-01 23:25:09,Exp11_Weather_Grid_Gridlags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,45.481,25.0419,0.7042,32.9365,39.0195,66.7173,868.23,RandomForest
2026-04-01 23:46:03,Exp12_Weather_WeatherLags_Grid_Gridlags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Prices', 'Time']",SUCCESS,44.5111,24.2223,0.7167,31.8585,38.1705,68.9802,67.42,XGBoost
